,ID.org,city,name,state,year
12049,RR8390,East Elmhurst,NATIONAL ASSOCIATION OF UNIVERSITY WOMEN FLUSHINGNO SHORE BRANC,NY,2008
12050,A2335,New York,OUTSTANDING RENEWAL ENTERPRISES,NA,NA
12051,DI675,Rego Park,LOST BATTALION SENIOR CENTER,NA,NA
12052,RR4554,Bronx,PREGONES TOURING PUERTO RICAN THEATER COLLECTION,NA,NA
12053,A2901,Brooklyn,ST FINBARS,NA,NA
12054,DI963,Woodhaven,DRY HARBOR PRESCHOOL,NA,NA
12055,A2039,Brooklyn,NEW SOUNDS MUSIC,NY,1999
12056,DI840,Jamaica,KING MANOR MUSEUM,NA,NA
12057,DI1441,Brooklyn,HABITAT FOR HUMANITYNEW YORK CITY,NA,NA
12058,A1009,Bronx,EN FOCO,NY,2009
12059,N375,Astoria,HOME SERVICES SYSTEMS,NY,2007
12060,DI31,New York,FREDERICK DOUGLASS ACADEMY,NA,NA
12061,DI1471,South Ozone Park,CIVIL AIR PATROL,NA,NA
12062,DI2572,Brooklyn,CYPRESS HILLS HOUSE YOUTH AND TENANT PATROL,NA,NA
12063,RR8292,Brooklyn,THELMA HILL PERFORMING ARTS CENTER,NA,NA
12064,A1096,New York,FNDN FOR BETTER HEALTH CARE,NY,1999
12065,A1576,New York,JUMPSTART FOR YOUNG CHILDREN NY,NY,1999
12066,RR7056,New York,CAREERS THROUGH CULINARY ARTS,NY,2005
12067,DI4517,NA,M S 061 GLADSTONE H ATWELL,NA,NA
12068,DI2992,Brooklyn,CLINTON HILL SCHOOLPUBLIC SCHOOL 20K,NA,NA
12069,RR9088,New York,COLLEGE AND COMMUNITY FELLOWSHIP,NY,2009
12070,N420,New York,PREVENTIVE MEDICINE INSTITUTE,NY,2001
12071,A1543,NA,JAZZMOBILE,NA,NA
12072,DI4643,NA,MIDDLE SCHOOL REFORM INCENTIVE GRANTS,NA,NA
12073,DI2203,Middle Village,YOUTH GROUP OF ST MARGARET AND OUR LADY OF HOPE,NA,NA
12074,A705,New York,COMMUNITY CARE PARTNERS,NY,2003
12075,DI126,Brooklyn,KEHILAT MORESHES YAAKOV,NA,NA
12076,RR2280,New York,CHURCH OF RESURRECTION,NY,2006
12077,DI1584,Jamaica,PUBLIC SCHOOL 48Q WILLIAM WORDSWORTH SCHOOL,NA,NA
12078,DI2565,College Point,PS 29 QSCHOOL OF THEATER ARTS,NA,NA
12079,RR2520,Brooklyn,UNITED ACADEMY,NY,2009
12080,DI1960,Brooklyn,SCO FAMILY OF SERVICES APARTMENT,NA,NA
12081,RR2864,Brooklyn,SAFE FOUNDATION,NA,NA
12082,DI1901,Brooklyn,YMCA OF BROOKLYN,NA,NA
12083,A1345,Brooklyn,HELEN KELLER SERVICES FOR BLIND,NA,NA
12084,DI3255,Brooklyn,PREPARATION CHURCH OF GOD,NA,NA
12085,Y3,New York,EAST HARLEM PILOT BLOCK,NA,NA
12086,RR2482,Brooklyn,ST JOSEPH COLLEGE,NY,2009
12087,98,Brooklyn,CAMBA CAMBA LEGAL SERVICES,NY,2009
12088,A1089,Brooklyn,FLATLANDS VOLUNTEER AMBULANCE CORPS,NA,NA
12089,DI939,East Elmhurst,CATHOLIC WAR VETERANS,NA,NA
12090,DI266,Brooklyn,PATRICK E GORMAN HSNG TA,NA,NA
12091,C903,Bronx,BRONX CITIZENS COMMITTEE,NY,2002
12092,RR8804,New York,SYLVIA RIVERA LAW PROJECT,NY,2010
12093,DI2606,New York,SCHOMBURG PLAZA SENIOR CENTER,NA,NA
12094,RR8901,East Elmhurst,VAUGHN COLL AERONAUTICS TECH AND TECHNOLOGY,NY,2008
12095,DI2436,Jamaica,RESURRECTION CELEBRATION CENTER,NA,NA
12096,DI2339,Queens Village,REFORMED PROTESTANT DUTCH CHURCH IN QUEENS,NA,NA
12097,DI4035,NA,HOWARD BEACH SAFE STS,NA,NA
12098,DI2361,New York,BELLEVUENYU PROGRAM FOR SURVIVORS OF TORTURE,NA,NA
12099,RR4204,New York,AUDUBON PARTNERSHIP FOR ECONOMIC DEVELOPMENT,NA,NA
12100,A1680,Elmhurst,LITTLE FRIENDS SCHOOL ELMHURST,NY,2010
12101,A1481,New York,INTERFAITH ASSEMBLY,NA,NA
12102,DI955,Dobbs Ferry,CHILDRENS VILLAGE,NA,NA
12103,DI1789,Bronx,BOSTON ROAD SENIOR CENTER,NA,NA
12104,DI3218,Flushing,BAYSIDE ANGLERS GROUP LTD,NA,NA
12105,RR8396,New York,NATION INSTITUTE,NY,2003
12106,40,New York,SALVADORI CENTER,NA,NA
12107,RR4029,Bronx,YOUTH MINISTRIES FOR PEACE AND JUSTICE,NA,NA
12108,DI1193,New York,LOWER EAST SIDE HISPANIC COMMITTEE,NA,NA
12109,RR7570,New York,ACADEMY CHARTER SCHOOL,NY,2009
12110,DI2166,Brooklyn,ADMINISTRATION FOR CHILDRENS SERVICES STRONG PLACE DAY CARE CENTER,NA,NA
12111,DI3038,Brooklyn,200 DECATUR STREET AND STUYVESANT AVENUE BLOCK ASSOCIATION,NA,NA
12112,DI4754,NA,HARBOR HEIGHTS,NA,NA
12113,A2988,NY,TADA THEATER AND DANCE ALLIANCE,NA,NA
12114,RR8799,New York,SUPPORTIVE HOUSING NETWORK OF NY,NY,2009
12115,DI480,Staten Island,REGION 7 DISTRICT 31,NA,NA
12116,DI4292,NA,DR BETTY SHABAZZ MEMORIAL LECTURE AND AWARD,NA,NA
12117,RR2743,Bronx,LOCUST POINT CIVIC ASSOCIATION,NA,NA
12118,DI1713,New York,SCANNY SUPPORTIVE CHILDRENS ADVOCACY NETWORKNY,NA,NA
12119,RR7620,Staten Island,AMERICAN PARKINSON DISEASE ASSOCIATION,NY,2009
12120,DI2430,Jamaica,ALPHA PHI ALPHA YOUTH PROGRAMS,NA,NA
12121,A2232,New York,NYS FEDERATION OF TAXI DRIVERS,NY,2002
12122,A1727.1,Brooklyn,LUTHERAN MEDICAL CANTER,NY,1996
12123,DI3186,New York,UPSOUTH INCORPORATED,NA,NA
12124,DI3332,New York,WASHINGTON IRVING HIGH SCHOOL,NA,NA
12125,DI903,New York,GIRL SCOUT TROOP 3143,NA,NA
12126,DI3399,New York,WASHINGTON HEIGHTS CULTURAL ARTS CENTER,NA,NA
12127,RR3356,Brooklyn,BAIS YAAKOV FAIGEH SCHONBERGER OF ADAS YEREIM,NA,NA
12128,RR2514,New York,TOOLS FOR SCHOOLS,NA,NA
12129,DI5128,NA,JHS 162 LOLA RODRIGUEZ DE TIO,NA,NA
12130,DI1448,Brooklyn,MEC IMMIGRATION CENTERCENTER FOR LAW AND SOCIAL JUSTICE MEC,NA,NA
12131,RR2967,Jackson Heights,NEW IMMIGRANT COMMUNITY EMPOWERMENT,NA,NA
12132,RR7470,Woodhaven,ST LUKES EVANGELICAL LUTHERAN CHURCH ST LUKES NURSERY SCHO,NY,2009
12133,A3292,New York,UNITED CHRISTIAN PRISON MINISTRY,NY,1999
12134,DI112,Brooklyn,AGUDATH ISRAEL BAIS BINYAMIN,NA,NA
12135,DI377,Brooklyn,TILDEN SENIOR CENTER,NA,NA
12136,C80,Brooklyn,BENJAMIN BANNEKER HIGH SCHOOL,NA,NA
12137,RR4386,New York,AMERICAN JEWISH JOINT DISTRIBUTION COMMITTEE,NY,2004
12138,DI684,Jamaica,GRACE CHURCH,NA,NA
12139,A2590,NA,REGIONAL ALLIANCE FOR SMALL CONTRACTORS,NA,2001
12140,C907,Bronx,BRONX COUNCIL ON ARTS,NA,NA
12141,A141,Woodhaven,WOODHAVEN POST NUMBER 118,NA,NA
12142,DI782,Brooklyn,RUSSIAN AMERICAN JEWS FOR ISRAEL,NA,NA
12143,A3193,Brooklyn,THIRD AVENUE MERCHANTS CIVIC IMPROVEMENT ASSOCIATION,NY,1998
12144,C270,Brooklyn,CUSH CAMPUS,NY,1999
12145,DI763,Staten Island,PUBLIC SCHOOL 42R,NA,NA
12146,DI3628,Brooklyn,BAY RIDGE ISLAMIC CENTER,NA,NA
12147,RR2903,East Elmhurst,VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,NY,2009
12148,DI2201,New York,INWOOD BOXING LLC,NA,NA
12149,RR2613,Brooklyn,BUILDING BLOCKS LOCAL DEVELOPMENT,NY,2008
12150,N465,New York,UNDER 21 COVENANT HOUSE NY,NY,2011
12151,DI5031,NA,MIS SOLUTIONS FUTURE KIDS,NA,NA
12152,DI2509,New York,FLYBYNIGHT DANCE THEATER,NA,NA
12153,RR8960,Brooklyn,YOUTH SOCCER ASSOCIATION AND S PORTS,NY,2009
12154,A3322,Brooklyn,URBAN JUSTICE CENTER,NA,NA
12155,DI4657,NA,CORNERSTONE COMMUNITY SERVICE,NA,NA
12156,RR2455,Brooklyn,PARK SLOPE CIVIC COUNCIL,NA,NA
12157,DI1735,New York,PARSIFALS PRODUCTIONS DBA METROPOLITAN PLAYHOUSE,NA,NA
12158,A2891,Brooklyn,ST MICHAELS ROMAN CATH CHUR CH IN CITY OF BROOKLYN,NY,2004
12159,A2954,New York,STRYCKERS BAY NEIGHBORHOOD COUNCIL,NA,NA
12160,DI4470,NA,UPPER SCHOOL PS025,NA,NA
12161,DI3221,Corona,HELPING OTHERS PULL AHEAD,NA,NA
12162,A95,New York,AIDS TREATMENT DATA NETWORK,NY,1997
12163,A1150,Staten Island,FRIENDS OF ABANDONED CEMETERIES,NA,NA
12164,Y426,Staten Island,WEST BRIGHTON LOCAL DEVELOPMENT,NA,NA
12165,DI1831,Brooklyn,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,NA,NA
12166,DI670,Brooklyn,FORT GREENE COUNCILBLENMAN SENIOR CITIZEN CENTER,NA,NA
12167,RR8865,Jamaica,UNION TURNPIKE MERCHANTS ASSOCIATION,NY,2003
12168,A2682,Woodside,ROMAN CATHOLIC CHURCH OF CORPUS CHRISTI,NY,2002
12169,DI2649,Briarwood,INDEPENDENT MOTIVATED EDUCATED AND COMPASSIONATE YOUTH IN OUR COMMUNITY,NA,NA
12170,RR7460,Brooklyn,STARTING POINT SERVICES FOR,NY,2007
12171,DI5313,Rockaway Park,PS 114 PTA LITERACY BOOKS,NA,NA
12172,DI1548,Springfield Gardens,CITIZENS AGAINST GRAFFITI EVERYWHERE CAGE,NA,NA
12173,DI1550,Brooklyn,HAITIAN AMERICAN BUSINESS NETWORK,NA,NA
12174,DI1722,Brooklyn,90TH PRECINCT YOUTH COUNCIL,NA,NA
12175,RR7954,Bronx,DR R IZQUIERDO HEALTH SCIENCE CHARTER SCHOOL,NY,2010
12176,RR7700,Brooklyn,BOBOVER YESHIVA BENEI ZION,NY,2004
12177,A2740,Brooklyn,ST ROSALIAREGINA PACIS NEIGHBORHOOD IMPROVEMENT ASSOCIATION,NA,NA
12178,DI202,Rockaway Beach,ST ROSE OF LIMA GOLDEN AGE CLUB,NA,NA
12179,A989,New York,EL BARRIOS OPERATION FIGHTBACK,NA,NA
12180,A1800,New York,MENTORING USA,NA,NA
12181,RR8553,Brooklyn,PERFORMING ARTS TEEN CENTER I NC AND EBBETS FIELD MULTISERVI,NY,2010
12182,RR2353,New York,HAND IN HAND DEVELOPMENT,NY,2011
12183,RR9467,Bronx,VAN CORTLANDT VILLAGE SENIOR CENTER,NA,NA
12184,DI771,Rockaway Point,BLESSED TRINITY PARISH WITH CHURCHES OF ST GENEVIEVE ST THOMAS MORE AND ST EDMUND,NA,NA
12185,RR8302,Brooklyn,MADISON JEWISH CENTER,NY,2009
12186,RR7387,New York,PROJECT ENTERPRISE,NA,NA
12187,RR8331,Brooklyn,MESIVTA SHOLOM SHACHNA,NY,2010
12188,A2711,Brooklyn,RYAN REPERTORY,NA,NA
12189,DI3795,Brooklyn,THREE KINGS DAY PARADE,NA,NA
12190,192,New York,TEACHERS INS AND ANNU ASS,NY,2006
12191,Y149,New York,INTREPID MUSEUM FOUNDATION,NA,NA
12192,DI770,Brooklyn,FRIENDS OF NARROWS SENIOR CENTER,NA,NA
12193,A3327,Bronx,URBIS COMMUNITY DEVELOPMENT,NY,2001
12194,DI1418,New York,MURRAY HILL SRO PROJECT FOR OLDER PEOPLE,NA,NA
12195,A446,Brooklyn,BROOKLYN MUSEUM OF ART,NA,NA
12196,RR9457,New York,UNION THEOLOGICAL SEMINARY IN NY,NA,NA
12197,DI2530,Jamaica,ROY WILKINS DOLPHINS AT S QUEENS PARK ASSOCIATION,NA,NA
12198,DI2943,Bayside,BAYSIDE VILLAGE BUSINESS IMPROVEMENT DISTRICT,NA,NA
12199,RR9252,Bronx,LITTLE BRICK HOUSE DAY,NY,2005
12200,RR4685,New York,HARLEM CHILDRENS ZONE ACAD II II CHARTER SCHOOL,NY,2006
12201,A256,Staten Island,AUTISM ADVOCACY GROUP,NY,2001
12202,RR3572,New York,NEIGHBORHOOD ECONOMIC DEVELOPMENT ADVOCACY PROJECT,NA,NA
12203,A2251,New York,NY STREET TREE CONSORTIUM,NA,NA
12204,RR2298,Brooklyn,DANCE THEATER ETCETERA DTE,NA,NA
12205,DI5171,NA,ST MARYS,NA,NA
12206,DI2434,Bronx,NY COUNCIL OF MALIANS,NA,NA
12207,DI785,Brooklyn,TEMPLE SHOLOM OF FLATBUSH,NA,NA
12208,RR2895,Staten Island,TRAVIS FOURTH OF JULY CELEBRATION COMMITTEE,NA,NA
12209,DI3921,NA,BEDFORDSTUYVESANT YOUTH ART ACADEMY,NA,NA
12210,DI4604,NA,THEATER ARTS PRODUCTION SCHOOL,NA,NA
12211,153,New York,DEMOCRACY PREPARATORY CHARTER SCHOOL,NY,2009
12212,RR8059,Kew Gardens,FRIENDS OF MAPLE GROVE CEMETERY,NY,2009
12213,RR8954,Laurelton NY,YOUNG LEADERS,NA,NA
12214,DI186,Brooklyn,NOBLE DREW ALI,NA,NA
12215,DI863,Bronx,GLORIA WISE BOYS AND GIRLS SENIOR PROGRAM,NA,NA
12216,N323,Brooklyn,BROOKLYN DEFENDER,NY,2006
12217,DI2969,Bronx,CASTLE HILL LITTLE LEAGUE,NA,NA
12218,DI4082,NA,CONTINGENCY FUNDS,NA,NA
12219,A2641.1,Ridgewood,RDGEWOOD BUSHWICK SENIOR CITIZENS COUNCIL,NY,2001
12220,A1962,New York,NATIONAL BLACK TOURING CIRCUIT,NY,2000
12221,A1662,New York,LEONARDA PRODUCTIONS,NY,2000
12222,DI2424,Staten Island,DAKOTA GROUP,NA,NA
12223,RR2570,NEW YORK,ANIMAL HAVEN,NA,NA
12224,DI80,Staten Island,PUBLIC SCHOOL 41R,NA,NA
12225,DI323,Far Rockaway,JEWISH ASSOCIATION FOR SERVICES TO AGEDBROOKDALE VILLAGE,NA,NA
12226,DI4557,NA,CARBE BASEBALL LEAGUE SPORT,NA,NA
12227,DI465,Brooklyn,AUTOMOTIVE HIGH SCHOOL,NA,NA
12228,Y188,New York,NY FOUNDLING HOSPITAL,NA,NA
12229,RR7996,Staten Island,ENRICHMENT THROUGH ARTS,NA,NA
12230,Y238,New York,ST FRANCIS FRIENDS OF POOR,NY,2010
12231,RR7009,Brooklyn,BEGINNING WITH CHILDREN CHARTER SCHOOL,NA,NA
12232,230,Jamaica,AMISTAD EARLY CHILDHOOD EDUCATION CENTER,NY,2011
12233,N256,Brooklyn,RESEARCH FOUNDATION OF CUNYBROOKLYN COLLEGE,NA,NA
12234,RR3093,New York,COMMUNITY NEW HORIZONS OF NY,NA,NA
12235,DI3699,Brooklyn,CENTRAL UNITED TALMUDIC ACADEMY,NA,NA
12236,DI2883,Far Rockaway,YOUTH AND COMMUNITY EMPOWERMENT ORGANIZATION,NA,NA
12237,RR8875,New York,UNITED SIKHS IN SERVICE OF AMERICA,NY,2009
12238,DI2119,New York,CHESS IN PARKSST NICHOLAS CHESS ASSOCIATION,NA,NA
12239,N351,Bronx,EFFECTIVE ALTERNATIVE,NY,2008
12240,DI4511,NA,LOWER EAST SIDE GIRLS DANCERS CONDUIT ANGEL ORENSANZ FOUNDATION,NA,NA
12241,RR4865,Brooklyn,CARIBBEAN AMERICAN CHAMBER OF COMMERCE AND INDUSTRY,NA,NA
12242,A3150,New York,RIVER PROJECT,NA,NA
12243,E133,Bronx,ST LUKES EPISCOPAL CHURCH,NA,NA
12244,A1383,New York,HOSPITAL FOR JOINT DISEASES,NA,NA
12245,DI5109,NA,RAICES TIMES PLAZA,NA,NA
12246,DI5084,NA,RICHMOND COUNTY DISTRICT ATTORNEYS,NA,NA
12247,A189,New York,ART OF EARLY KEYBOARD,NY,2000
12248,RR7832,Bronx,CLAY AVE REHABS RESIDENT COUNCIL,NY,2008
12249,DI644,Brooklyn,BROOKLYN COMMUNITY PRIDE CENTER,NA,NA
12250,DI1421,New York,NYFSC CASE MANAGEMENT,NA,NA
12251,DI1699,Brooklyn,BENSONHURST CLUSTER OFFICE OF YOUTH MINISTRY ST ATHANASIUS,NA,NA
12252,RR8558,New York,PETER WESTBROOK FOUNDATION,NY,2006
12253,RR7902,Rockaway Park,CORNELL CEMETERY QUEENS HISTORICAL SOCIETY,NY,2004
12254,DI4920,NA,I S 051 EDWIN MARKHAM,NA,NA
12255,Y175,Bronx,MIDTOWN MANAGEMENT GROUP,NA,NA
12256,DI1982,New York,SCREEN ACTORS GUILD SAG,NA,NA
12257,DI526,Laurelton,GOLDEN AGE CENTER OF LAURELTONROSEDALE,NA,NA
12258,RR2928,New York,ANTIDEFAMATION LEAGUE BNAI BRITH,NY,2010
12259,A187,New York,ART IN GENERAL,NY,2009
12260,DI3192,Bronx,BRONX HERITAGE,NA,NA
12261,C4008,New York,AMERICAN CAMPING ASSOCIATION,NY,2000
12262,DI4603,NA,GERIATRIC MENTAL HEALTH SERVICES,NA,NA
12263,DI3179,Staten Island,SI ICE HOCKEY,NA,NA
12264,C3008,Bronx,BATHGATE COMMUNITY CHILD,NY,2001
12265,RR9067,New York,CHINESEAMERICAN PLANNING COUNCIL HOME ATTENDANT PROGRAM,NY,2011
12266,DI4944,NA,LINK FORENSIC MENTAL HEALTH PROGRAM AEDUCATIONAL ASSISTANCE BFEGS CST BARNABIS DVOLUNTEERS OF AMERICA,NA,NA
12267,DI5015,NA,PROJECT FIND COFFEE HOUSE,NA,NA
12268,DI3162,Staten Island,ELTINGVILLE LUTHERAN CHURCH AND SCHOOL,NA,NA
12269,DI4488,NA,BROOKLYN CONNECT,NA,NA
12270,A562,New York,CHAILIFE LINE CAMP SIMCHA,NA,NA
12271,DI4408,NA,BRONX HIV CARE NETWORK,NA,NA
12272,DI91,Staten Island,PUBLIC SCHOOL 58,NA,NA
12273,DI923,Ozone Park,OZONE HOWARD LITTLE LEAGUE,NA,NA
12274,RR7786,Staten Island,CESPINO RUSSO AM LEGION 1544,NY,2006
12275,DI362,Briarwood,BRIARWOOD SENIOR CENTER,NA,NA
12276,RR3880,Brooklyn,WILLIAMSBURG CHARTER HIGH SCHOOL,NA,NA
12277,DI5331,New York,NYPD EXPLORERS POST 2333,NA,NA
12278,A660,New York,CIVIC ASSOCIATION SERVING HARLEM,NA,NA
12279,RR7628,Brooklyn,APC COMMUNITY SERVICES,NY,2008
12280,DI2503,New York,TRIBECA COMMUNITY EMERGENCY RESPONSE TEAM,NA,NA
12281,DI2632,Brooklyn,CAMP MEIR FUND,NA,NA
12282,RR6954,New York,13852 WEST 143RD STREET,NY,2002
12283,RR9099,NY,CONEY ISLAND DEVELOPMENT,NA,NA
12284,A1192,Brooklyn,GALLERY PLAYERS,NY,1994
12285,DI946,Bronx,MANHATTAN COLLEGE HOLOCAUST RESOURCE CENTER,NA,NA
12286,RR4659,Bronx,NORTH BRONX YOUTH SPORT ASSOCIATION,NA,NA
12287,RR4086,Queens Village,CW MIXON SENIOR OUTREACH CENTER,NA,NA
12288,RR4701,New York,NY CENTER FOR AUTISM CS CHARTER SCHOOL,NY,2007
12289,DI651,Staten Island,CURTIS HIGH SCHOOL FOOTBALL,NA,NA
12290,DI3276,New York,JAMES BALDWIN SCHOOL,NA,NA
12291,Y266,New York,VISITING NURSE SERVICE OF NY,NA,NA
12292,DI2433,Bronx,BRONXDALE HOUSES TENANTS ASSOCIATION,NA,NA
12293,Y153,Long Island City,LINCOLN CENTER FOR PERFORMING ARTS,NA,NA
12294,A3067,NA,DOME PROJECT,NA,NA
12295,DI2162,New York,NY FOUNDLING MENTAL HEALTH SERVICES MOTHERCHILD PROGRAM,NA,NA
12296,RR9385,Springfield Gardens,ROSEDALE LITTLE LEAGUE BASEBALL,NA,NA
12297,RR9339,New York,ONE HUNDRED BLACK MEN,NA,NA
12298,DI5116,NA,MARSICANS STEEL ORCHESTRA,NA,NA
12299,DI1705,Bayside,LOWELL SCHOOL,NA,NA
12300,RR7304,Bronx,MARY MITCHELL,NA,NA
12301,RR7534,Brooklyn,YESHIVA RTZAHD,NY,2002
12302,RR2862,New York,RUSSIAN AMERICAN CULTURAL HERITAGE CENTER,NA,NA
12303,A328,Brooklyn,BENSONHURST WESTEND COMMUNITY COUNCIL,NY,1997
12304,DI2979,Bayside,PROFESSIONAL PREFORMING ARTS SERIES,NA,NA
12305,A1897,New York,MUSEUM OF TELEVISION AND RADIO,NY,2000
12306,RR8776,New York,ST MARKS NEIGHBORHOOD PRESERVATION,NY,2004
12307,RR7695,New York,BANDL HEALTH DBA ALLHEALTH DIAGNOSTIC AND TREATMENT CENTER,NY,2010
12308,79,Astoria,FEDERATION OF HELLENIC SOCIETIES,NA,NA
12309,RR8164,Oakland Gardens,HOLY MARTYRS ARMENIAN DAY SCHOOL,NY,2002
12310,DI2448,New York,FRIENDS OF ART AND DESIGN,NA,NA
12311,RR2727,Flushing,KEHILAT SEPHARDIM OF AHAVAT ACHIM,NA,NA
12312,RR3909,New York,CENTRAL HARLEM SENIOR CENTER,NA,NA
12313,A1553,Brooklyn,JEWISH COMMUNITY COUNCIL OF GREATER CONEY ISLAND,NA,NA
12314,DI3985,NA,HHC DEVELOPMENTAL EVALUATION CLINIC FUNDING,NA,NA
12315,C4066,Brooklyn,CONGREGATION YETEV LEV DSATAMARSENIOR CENTER,NA,NA
12316,A2309,New York,ONTOLOGICALHYSTERIC THEATER,NY,2003
12317,DI1561,Rosedale,ROSEDALE ROCKETS,NA,NA
12318,DI4335,NA,G MURRAYBROOKLYN,NA,NA
12319,RR8296,Far Rockaway,LONG ISLAND HEBREW LIVING CENTER,NY,2007
12320,RR7239,East Elmhurst,JACKSON DEVELOPMENT CENTER,NY,2009
12321,DI1141,Brooklyn,BROOKLYN EVOLUTION DEVELOPMENT,NA,NA
12322,DI3521,Brooklyn,BERRY STREET SOUTH 9TH TENANT ASSOCIATION,NA,NA
12323,DI4089,NA,ANIBIC ASSOCIATION FOR NEUROLOGICALLY IMPAIRED BRAIN INJURED CHILDREN,NA,NA
12324,A1946,New York,NATIONAL ALLIANCE FOR MENT ALLY ILL OF NY IN,NY,2011
12325,RR7438,New York,SHALOM TASK FORCE,NA,NA
12326,DI472,New York,UNITED BLOCK ASSOCIATIONMANHATTANVILLERIVERSIDE SENIOR CENTER,NA,NA
12327,RR7443,Brooklyn,SIGNIFICANT STEPS CHILD,NY,2002
12328,RR9035,Brooklyn,BROOKLYN UNITED FOR INNOVATIVE LOCAL DEVELOPMENT,NA,NA
12329,N329,New York,CHINESE COMMUNITY CONCERNS,NY,2011
12330,RR4775,New York,REAL WORLD FOUNDATION,NA,NA
12331,A2008,New York,NENA HEALTH COUNCIL,NY,1994
12332,DI577,Jackson Heights,VOICES OF HAGAR HIVAIDS PROGRAM,NA,NA
12333,DI4704,NA,ST NICHOLAS PRESERVATION LOCAL DEVELOPMENT,NA,NA
12334,DI273,Staten Island,RISING STARS BASKETBALL PROGRAM,NA,NA
12335,DI4668,NA,COMMUNITY DEVELOPMENT FOR STRONGER NEIGHBORHOODS,NA,NA
12336,DI1209,New York,RYAN CENTER,NA,NA
12337,DI3112,Brooklyn,NYPD LAW ENFORCEMENT,NA,NA
12338,DI2780,New York,MAYORS OFFICE OF FILM THEATER AND BROADCASTING,NA,NA
12339,A1331,New York,HEALTHFIRST PHSP,NY,2011
12340,A1046,Brooklyn,FAMILY SERVICES NETWORK,NA,NA
12341,RR4785,Bronx,ASSOCIATION OF MERCHANTS AND BUSINESS PROFESSIONALS OF WESTCHESTER SQUARE,NA,NA
12342,A38,Brooklyn,71ST PRECINCT COUNCIL COMMUNITY COUNCIL,NA,NA
12343,DI413,Arverne,OCEAN BAY HOUSES ARVERNE RESIDENT COUNCIL,NA,NA
12344,RR2649,Brooklyn,CYPRESS HILLS CHILD CARE CORPO RATION,NY,2009
12345,RR7877,Brooklyn,CONGREGATION CHABAD INREACH ALIYA,NY,2009
12346,DI1793,New York,HEALTHY NEST,NA,NA
12347,DI3270,Long Island City,RAVENSWOOD RESIDENTS ASSOCIATION,NA,NA
12348,RR9254,Bronx,LOUIS A FICKLING CHILD DEVELO,NY,2006
12349,RR7802,Flushing,CHINESE AMERICAN PLANNING COUNCILQUEENS NAN SHAN SENIOR CENTER,NA,NA
12350,RR9434,Bronx,SUMMER ON HILL,NA,NA
12351,A2821,New York,SKYSAVE PRODUCTIONS,NY,2000
12352,DI553,Brooklyn,FLATBUSH PARK JEWISH CENTER,NA,NA
12353,RR8549,New York,PELHAM COMMUNITY ROWING PARENTS ASSOCIATION,NY,2004
12354,RR2964,Brooklyn,MCDONOUGH STREET COMMUNITY CENTER,NY,2011
12355,RR3627,New York,GUILDNET JEWISH GILD FOR BLIND,NY,2004
12356,A2719,Brooklyn,SAAD VEZER,NY,2001
12357,DI900,New York,A PHILIP RANDOLPH HOUSES TENANT ASSOCIATION,NA,NA
12358,DI4446,NA,PS 114BRONX,NA,NA
12359,A2450,New York,PRIDE SENIOR NETWORK,NA,NA
12360,A2408,New York,PIERPONT MORGAN LIBRARY,NY,2008
12361,A292,Brooklyn,BAY RIDGE DEVELOPMENT,NY,2000
12362,DI5206,NA,MIDDLE SCHOOL FOR ARTS,NA,NA
12363,A1627,New York,LARK THEATER,NA,NA
12364,Y105,New York,FOUNTAIN HOUSE,NY,2010
12365,RR8120,Brooklyn,HAND IN HAND FAMILY SERVICES,NY,2011
12366,Y336,Long Island City,JACOB RIIS NEIGHBORHOOD,NA,NA
12367,DI4095,NA,AQUINAS HOUSING FOR SISTAS AND BROTHAS UNITED,NA,NA
12368,DI69,New York,PUBLIC SCHOOL 198M,NA,NA
12369,A2079,NA,NY COUNCIL ON ADOPTABLE CHILDREN,NA,NA
12370,RR7209,Staten Island,HIGH HOPES OF STATEN ISLAND,NY,2010
12371,RR2445,New York,NY HEALTH PURCHASING ALL,NY,2005
12372,RR4393,New York,ALICE AUSTEN HOUSE,NA,NA
12373,DI1668,Brooklyn,MUSLIM YOUTH CENTER,NA,NA
12374,RR7017,Bronx,BIBLE CHURCH OF,NY,2004
12375,C543,Brooklyn,NEIGHBORS HELPING NEIGHBORS,NA,NA
12376,A2104,New York,NY LAWYERS FOR PUBLIC INTEREST,NA,NA
12377,RR8354,New York,MISHKON RESIDENCE JEWISH BD OF FAM AND CHILDREN SERVICES,NY,2003
12378,RR8029,New York,FIRST HUNGARIAN CONGREGATION OHAB ZEDEK,NY,2009
12379,DI915,Howard Beach,CONNOLLEY DANCE STUDIO,NA,NA
12380,RR7724,Brooklyn,BROOKLYN THEATER ARTS PROJECT,NA,NA
12381,DI4873,NA,PLAYGROUND INITIATIVE,NA,NA
12382,A1095,Flushing,FLUSHING HOUSE SENIOR RETIREMT,NY,2001
12383,DI841,Brooklyn,VANDALIA TENANTS ASSOCIATION,NA,NA
12384,126,New York,VISUAL ARTS RESEARCH RESOURCE CENTER RELATING TO CARRIBBEAN,NY,2009
12385,A558,New York,CENTRO CULTURAL BALLET QUISUEYA,NA,NA
12386,RR7866,Brooklyn,CONCERNED PARENT NETWORK,NA,NA
