,,access,bridge,distance,from,hgv,highway,lanes,maxspeed,name,oneway,ref,service,to,tunnel
4050447445,4047380717,,,53.601668,4050447445,,footway,,,,,,,4047380717,
4047380717,4868955657,,,42.026708,4047380717,,footway,,,,,,,4868955657,
4868955657,4868955655,,,10.369374,4868955657,,footway,,,,,,,4868955655,
1685296301,3079181610,,,67.381675,1685296301,,service,,,,,,alley,3079181610,
2406147354,5396370402,,,39.910587,2406147354,,footway,,,,,,,5396370402,
5396370402,4047380994,,,9.076608,5396370402,,footway,,,,,,,4047380994,
4047380994,5396346511,,,8.109005,4047380994,,footway,,,,,,,5396346511,
4047380775,5396346502,,,56.098116,4047380775,,footway,,,,,,,5396346502,
4047380787,4047380999,,,40.455751,4047380787,,footway,,,,,,,4047380999,
4047380999,5396346493,,,8.28092,4047380999,,footway,,,,,,,5396346493,
3235485015,5397149034,,,20.767618,3235485015,,footway,,,,,,,5397149034,
5397149034,5397144692,,,11.514923,5397149034,,footway,,,,,,,5397144692,
5397144692,5394546316,,,15.368441,5397144692,,footway,,,,,,,5394546316,
270720564,270720566,,,70.350275,270720564,,footway,,,,,,,270720566,
5394546359,5394546332,,,83.973147,5394546359,,footway,,,,,,,5394546332,
5394546332,5394546336,,,4.31468,5394546332,,footway,,,,,,,5394546336,
5394546336,5394546315,,,23.328742,5394546336,,footway,,,,,,,5394546315,
5394546315,5394546319,,,11.000681,5394546315,,footway,,,,,,,5394546319,
5394546319,5394546313,,,134.50268,5394546319,,footway,,,,,,,5394546313,
5394546313,4047380725,,,125.117486,5394546313,,footway,,,,,,,4047380725,
4047380725,4047380726,,,9.405758,4047380725,,footway,,,,,,,4047380726,
4047380726,4047380727,,,9.049175,4047380726,,footway,,,,,,,4047380727,
4047380727,4047380728,,,123.975143,4047380727,,footway,,,,,,,4047380728,
4047380728,5394546363,,,112.139141,4047380728,,footway,,,,,,,5394546363,
5394546363,5394546318,,,23.083166,5394546363,,footway,,,,,,,5394546318,
5394546318,5394546326,,,78.613462,5394546318,,footway,,,,,,,5394546326,
5394546345,4047380732,,,10.655556,5394546345,,footway,,,,,,,4047380732,
4047380732,5394546325,,,7.755947,4047380732,,footway,,,,,,,5394546325,
5394546325,5397144701,,,16.49673,5394546325,,footway,,,,,,,5397144701,
5397144701,4047380744,,,20.223137,5397144701,,footway,,,,,,,4047380744,
4047380744,4047380750,,,12.492165,4047380744,,footway,,,,,,,4047380750,
4047380750,5394546342,,,9.199368,4047380750,,footway,,,,,,,5394546342,
5394546342,5394546355,,,63.617445,5394546342,,footway,,,,,,,5394546355,
5394546355,4047380767,,,7.108175,5394546355,,footway,,,,,,,4047380767,
4047380767,4047380778,,,15.172914,4047380767,,footway,,,,,,,4047380778,
4047380778,5396370400,,,40.001418,4047380778,,footway,,,,,,,5396370400,
5396370400,4047380995,,,8.732269,5396370400,,footway,,,,,,,4047380995,
4047380995,5396346508,,,8.276168,4047380995,,footway,,,,,,,5396346508,
5396346498,4047380996,,,8.163423,5396346498,,footway,,,,,,,4047380996,
4047380996,5396370404,,,8.878087,4047380996,,footway,,,,,,,5396370404,
5396370404,4047380780,,,39.974194,5396370404,,footway,,,,,,,4047380780,
4047380780,4047380768,,,15.163078,4047380780,,footway,,,,,,,4047380768,
4047380768,5394546301,,,6.463934,4047380768,,footway,,,,,,,5394546301,
5394546301,5394546328,,,63.523673,5394546301,,footway,,,,,,,5394546328,
5394546328,4047380751,,,9.677114,5394546328,,footway,,,,,,,4047380751,
4047380751,4047380745,,,12.786095,4047380751,,footway,,,,,,,4047380745,
4047380745,4047380735,,,41.759358,4047380745,,footway,,,,,,,4047380735,
4047380735,5394546299,,,8.828134,4047380735,,footway,,,,,,,5394546299,
5396346501,4047380998,,,7.669369,5396346501,,footway,,,,,,,4047380998,
4047380998,5396370406,,,8.008308,4047380998,,footway,,,,,,,5396370406,
5396370406,4047380785,,,41.098222,5396370406,,footway,,,,,,,4047380785,
4047380785,4047380771,,,14.828689,4047380785,,footway,,,,,,,4047380771,
4047380771,4047380753,,,79.868123,4047380771,,footway,,,,,,,4047380753,
4047380753,4047380747,,,12.569103,4047380753,,footway,,,,,,,4047380747,
4047380747,5690417083,,,40.601734,4047380747,,footway,,,,,,,5690417083,
5690417083,5394546294,,,8.614158,5690417083,,footway,,,,,,,5394546294,
5394546297,3378979836,,,8.499719,5394546297,,footway,,,,,,,3378979836,
3378979836,4047380746,,,40.625065,3378979836,,footway,,,,,,,4047380746,
4047380746,4047380752,,,12.759918,4047380746,,footway,,,,,,,4047380752,
4047380752,4047380769,,,79.529077,4047380752,,footway,,,,,,,4047380769,
4047380769,4047380783,,,14.890233,4047380769,,footway,,,,,,,4047380783,
4047380783,5396370401,,,41.21264,4047380783,,footway,,,,,,,5396370401,
5396370401,4047380997,,,8.097883,5396370401,,footway,,,,,,,4047380997,
4047380997,5396346492,,,7.53057,4047380997,,footway,,,,,,,5396346492,
261276590,1929835331,,,56.184639,261276590,,residential,,,East 62nd Street,,,,1929835331,
1929835331,261157998,,,78.092601,1929835331,,residential,,,East 62nd Street,,,,261157998,
261157998,1395192636,,,66.139148,261157998,,residential,,,East 62nd Street,,,,1395192636,
4050446281,4050446287,,,24.977605,4050446281,,service,,,,,,parking_aisle,4050446287,
1929835279,4047380717,,,56.185482,1929835279,,service,,,,,,alley,4047380717,
4047380717,1776882362,,,12.39995,4047380717,,service,,,,,,alley,1776882362,
1776882362,4047380718,,,10.251747,1776882362,,service,,,,,,alley,4047380718,
4047380718,1929835333,,,57.155941,4047380718,,service,,,,,,alley,1929835333,
1929835333,1776882402,,,66.910047,1929835333,,service,,,,,,alley,1776882402,
4050447444,4050447445,,,12.151041,4050447444,,service,,,,,,parking_aisle,4050447445,
4050447445,4050447449,,,11.895007,4050447445,,service,,,,,,parking_aisle,4050447449,
4050447449,4050447446,,,29.173256,4050447449,,service,,,,,,parking_aisle,4050447446,
4050447446,4050447449,,,29.173256,4050447446,,service,,,,,,parking_aisle,4050447449,
4050447449,4050447446,,,29.173256,4050447449,,service,,,,,,parking_aisle,4050447446,
4050557841,4050557843,,,43.746623,4050557841,,service,,,,,,driveway,4050557843,
4050557843,4050557844,,,105.51316,4050557843,,service,,,,,,parking_aisle,4050557844,
4055001606,4055001607,,,5.667114,4055001606,,steps,,,,,,,4055001607,
2317750881,4055300430,,,162.61227,2317750881,,path,,,,,,,4055300430,
4055300430,4055300434,,,150.560298,4055300430,,path,,,,,,,4055300434,
2317750843,4055300440,,,175.267127,2317750843,,path,,,,,,,4055300440,
4055300430,261264425,,,28.611401,4055300430,,path,,,,,,,261264425,
4062144940,261327643,,,41.720989,4062144940,,service,,,,,,alley,261327643,
261327643,4062144941,,,45.106647,261327643,,service,,,,,,alley,4062144941,
2418133619,2418133615,,,18.388845,2418133619,,service,,,,,,alley,2418133615,
2418133646,261155526,,,113.444163,2418133646,,residential,,,South Normal Boulevard,,,,261155526,
261155526,261195722,,,204.401821,261155526,,residential,,,South Normal Boulevard,,,,261195722,
2418133653,2418133600,,,17.552927,2418133653,,service,,,,,,alley,2418133600,
2418133613,261155525,,,114.46558,2418133613,,residential,,,South Eggleston Avenue,,,,261155525,
261155525,261321743,,,205.133033,261155525,,residential,,,South Eggleston Avenue,,,,261321743,
2418133613,261303565,,,103.454128,2418133613,,service,,,,,,alley,261303565,
2418133647,261155527,,,112.700901,2418133647,,residential,,,South Parnell Avenue,,,,261155527,
4068503078,4068503075,,,29.393457,4068503078,,service,,,,,,parking_aisle,4068503075,
4068503075,4068503081,,,66.174197,4068503075,,service,,,,,,parking_aisle,4068503081,
4068503081,4068503078,,,36.78074,4068503081,,service,,,,,,parking_aisle,4068503078,
4068503075,4068503076,,,27.682261,4068503075,,service,,,,,,driveway,4068503076,
4068503081,4068503082,,,28.113142,4068503081,,service,,,,,,driveway,4068503082,
261347684,2388869492,,,356.999944,261347684,,residential,,,South Aberdeen Street,yes,,,2388869492,
2388869492,261347686,,,48.205036,2388869492,,residential,,,South Aberdeen Street,yes,,,261347686,
261347686,2405473447,,,52.462044,261347686,,residential,,,South Aberdeen Street,,,,2405473447,
2405473447,261170298,,,51.121694,2405473447,,residential,,,South Aberdeen Street,,,,261170298,
261262034,2405467905,,,52.100417,261262034,,residential,,,West 33rd Place,yes,,,2405467905,
2405467905,1402591268,,,42.865987,2405467905,,residential,,,West 33rd Place,yes,,,1402591268,
1402591268,2399944703,,,53.990457,1402591268,,residential,,,West 33rd Place,yes,,,2399944703,
2399944703,261250969,,,53.062292,2399944703,,residential,,,West 33rd Place,yes,,,261250969,
261160563,602411195,,,52.34144,261160563,,residential,,,West 33rd Street,,,,602411195,
261231572,261222947,,,101.188161,261231572,,residential,,,South May Street,,,,261222947,
261222947,261331200,,,101.603829,261222947,,residential,,,South May Street,,,,261331200,
261331200,261331202,,,321.904035,261331200,,residential,,,South May Street,,,,261331202,
4075284821,4075284824,,,202.703139,4075284821,,service,,,,,,alley,4075284824,
4075284825,4075284829,,,202.498358,4075284825,,service,,,,,,alley,4075284829,
4075361228,4075361233,,,43.038636,4075361228,,residential,,,West 38th Place,,,,4075361233,
4075361232,4075361233,,,49.262057,4075361232,,service,,,,,,alley,4075361233,
4077182656,4077182658,,,50.489874,4077182656,,service,,,,,,alley,4077182658,
4077182658,4077182659,,,43.225678,4077182658,,service,,,,,,alley,4077182659,
4077182659,4077182660,,,75.626919,4077182659,,service,,,,,,alley,4077182660,
4077182680,4077182682,,,49.526018,4077182680,,service,,,,,,alley,4077182682,
261172204,4085365943,,,42.433376,261172204,,path,,,,,,,4085365943,
4086732654,4086732655,,,50.196057,4086732654,,service,,,,,,alley,4086732655,
4087134094,3551543057,,,88.960924,4087134094,,footway,,,,,,,3551543057,
3551543057,1397539280,,,46.62288,3551543057,,footway,,,,,,,1397539280,
5359891376,5359891367,,,8.633521,5359891376,,footway,,,,,,,5359891367,
5359891367,4087134105,,,12.053929,5359891367,,footway,,,,,,,4087134105,
4087134105,4087134132,,,199.952747,4087134105,,footway,,,,,,,4087134132,
4087134132,4087134126,,,187.931747,4087134132,,footway,,,,,,,4087134126,
4087134126,5111776597,,,10.971816,4087134126,,footway,,,,,,,5111776597,
5111776597,4087134128,,,18.117761,5111776597,,footway,,,,,,,4087134128,
4087134132,1912859144,,,54.755763,4087134132,,footway,,,,,,,1912859144,
4087134126,4087134138,,,19.957551,4087134126,,footway,,,,,,,4087134138,
4087134143,5111776596,,,24.785214,4087134143,,footway,,,,,,,5111776596,
5111776596,5111776595,,,8.736383,5111776596,,footway,,,,,,,5111776595,
5111776595,4087134162,,,344.926047,5111776595,,footway,,,,,,,4087134162,
4087135357,4087135369,,,11.316328,4087135357,,path,,,,,,,4087135369,
4114697510,4114697508,,,76.772594,4114697510,,residential,,,East Harper Court,,,,4114697508,
4114697509,261175602,,,53.685177,4114697509,,residential,,,South Harper Court,,,,261175602,
261175602,4114697510,,,33.012312,261175602,,residential,,,South Harper Court,,,,4114697510,
4115118925,4115118922,,,259.848302,4115118925,,service,,,,,,alley,4115118922,
4133751840,5493124741,,,22.960689,4133751840,,service,,,,,,alley,5493124741,
5493124741,5493124737,,,35.408918,5493124741,,service,,,,,,alley,5493124737,
5493124737,5493120253,,,27.93639,5493124737,,service,,,,,,alley,5493120253,
5493120253,4133751843,,,34.426043,5493120253,,service,,,,,,alley,4133751843,
2404160112,4149821596,,,47.065739,2404160112,,service,,,,,,alley,4149821596,
4151994789,5495319464,,,13.423845,4151994789,,service,,,,,,alley,5495319464,
4152031046,4152031047,,,50.719306,4152031046,,service,,,,,,alley,4152031047,
4152031154,4152031155,,,63.169662,4152031154,,service,,,,,,alley,4152031155,
3933033264,3933033265,,,55.680456,3933033264,,pedestrian,,,South Calumet Avenue,,,,3933033265,
261149487,2395082468,,,48.744824,261149487,,residential,,,West 42nd Street,,,,2395082468,
2395082468,5884754661,,,36.360958,2395082468,,residential,,,West 42nd Street,,,,5884754661,
386379389,4334144321,,,90.666729,386379389,,secondary,,,South Halsted Street,,,,4334144321,
712820004,261149486,,,136.875243,712820004,,residential,,,South Emerald Avenue,yes,,,261149486,
261149486,261132786,,,150.018452,261149486,,residential,,,South Emerald Avenue,yes,,,261132786,
2395085299,2399944684,,,164.294777,2395085299,,service,,,,,,alley,2399944684,
3231171510,5498910065,,,21.414759,3231171510,,service,,,,,,,5498910065,
5498910065,4168367125,,,65.027962,5498910065,,service,,,,,,,4168367125,
5498910061,5498910060,,,17.027475,5498910061,,service,,,,,,,5498910060,
5498910060,4168367125,,,14.106545,5498910060,,service,,,,,,,4168367125,
4168367125,5498910059,,,12.813705,4168367125,,service,,,,,,,5498910059,
5498910059,5498910056,,,17.693677,5498910059,,service,,,,,,,5498910056,
5498910056,5498910055,,,16.930005,5498910056,,service,,,,,,,5498910055,
5498910055,5498910052,,,16.349047,5498910055,,service,,,,,,,5498910052,
5498910052,5498910069,,,15.818053,5498910052,,service,,,,,,,5498910069,
261287188,367951366,,,51.511675,261287188,,residential,,,East 81st Street,yes,,,367951366,
367951366,261194023,,,50.034306,367951366,,residential,,,East 81st Street,yes,,,261194023,
261194023,4168390768,,,50.254815,261194023,,residential,,,East 81st Street,yes,,,4168390768,
4168390768,261157057,,,49.158673,4168390768,,residential,,,East 81st Street,yes,,,261157057,
261157057,367951331,,,50.711014,261157057,,residential,,,East 81st Street,yes,,,367951331,
367951331,4168390780,,,50.412129,367951331,,residential,,,East 81st Street,yes,,,4168390780,
4168390780,4168390777,,,45.332775,4168390780,,residential,,,East 81st Street,yes,,,4168390777,
4168390777,367951300,,,44.693711,4168390777,,residential,,,East 81st Street,yes,,,367951300,
367951300,261116260,,,57.649327,367951300,,residential,,,East 81st Street,yes,,,261116260,
261116260,261224649,,,54.620131,261116260,,residential,,,East 81st Street,yes,,,261224649,
261224649,367951273,,,50.675809,261224649,,residential,,,East 81st Street,yes,,,367951273,
367951273,261172744,,,49.57377,367951273,,residential,,,East 81st Street,yes,,,261172744,
261172744,367951258,,,50.854455,261172744,,residential,,,East 81st Street,yes,,,367951258,
367951258,261128991,,,49.963942,367951258,,residential,,,East 81st Street,yes,,,261128991,
261128991,4168390782,,,49.93076,261128991,,residential,,,East 81st Street,yes,,,4168390782,
4168390782,4168390773,,,50.785757,4168390782,,residential,,,East 81st Street,yes,,,4168390773,
4168390773,367951186,,,49.349782,4168390773,,residential,,,East 81st Street,yes,,,367951186,
367951186,261225700,,,50.827255,367951186,,residential,,,East 81st Street,yes,,,261225700,
261225700,367951191,,,50.661122,261225700,,residential,,,East 81st Street,yes,,,367951191,
367951191,261203348,,,50.287762,367951191,,residential,,,East 81st Street,yes,,,261203348,
261203348,367951201,,,49.764857,261203348,,residential,,,East 81st Street,yes,,,367951201,
367951201,261277540,,,50.619656,367951201,,residential,,,East 81st Street,yes,,,261277540,
261277540,4168390763,,,32.816975,261277540,,residential,,,East 81st Street,yes,,,4168390763,
4168390763,367951207,,,49.167289,4168390763,,residential,,,East 81st Street,yes,,,367951207,
367951207,4168390787,,,19.105919,367951207,,residential,,,East 81st Street,yes,,,4168390787,
4168390787,367951236,,,50.341803,4168390787,,residential,,,East 81st Street,yes,,,367951236,
367951236,4168390786,,,50.641728,367951236,,residential,,,East 81st Street,yes,,,4168390786,
4168390786,367951138,,,49.839568,4168390786,,residential,,,East 81st Street,yes,,,367951138,
367951138,4168390783,,,51.001556,367951138,,residential,,,East 81st Street,yes,,,4168390783,
4168390783,367951124,,,49.748313,4168390783,,residential,,,East 81st Street,yes,,,367951124,
367951124,261198127,,,50.24634,367951124,,residential,,,East 81st Street,yes,,,261198127,
261198127,4168390771,,,50.030425,261198127,,residential,,,East 81st Street,yes,,,4168390771,
4168390771,4168390775,,,51.223231,4168390771,,residential,,,East 81st Street,yes,,,4168390775,
4168390775,367951030,,,50.61444,4168390775,,residential,,,East 81st Street,yes,,,367951030,
367951030,4168390770,,,49.657077,367951030,,residential,,,East 81st Street,yes,,,4168390770,
4168390770,4168390774,,,50.97671,4168390770,,residential,,,East 81st Street,yes,,,4168390774,
4168390774,4168390779,,,50.088536,4168390774,,residential,,,East 81st Street,yes,,,4168390779,
4168390779,5533371751,,,22.583403,4168390779,,residential,,,East 81st Street,yes,,,5533371751,
5533371751,367951055,,,27.67128,5533371751,,residential,,,East 81st Street,yes,,,367951055,
367951055,261329311,,,51.018215,367951055,,residential,,,East 81st Street,yes,,,261329311,
261329311,367951062,,,50.561685,261329311,,residential,,,East 81st Street,yes,,,367951062,
367951062,4168390778,,,50.254701,367951062,,residential,,,East 81st Street,yes,,,4168390778,
4168390778,367951084,,,51.009937,4168390778,,residential,,,East 81st Street,yes,,,367951084,
367951084,261132624,,,50.080277,367951084,,residential,,,East 81st Street,yes,,,261132624,
261132624,367951092,,,50.553414,261132624,,residential,,,East 81st Street,yes,,,367951092,
367951092,261148737,,,49.823081,367951092,,residential,,,East 81st Street,yes,,,261148737,
261148737,367951107,,,51.433311,261148737,,residential,,,East 81st Street,yes,,,367951107,
367951107,261158681,,,50.246442,367951107,,residential,,,East 81st Street,yes,,,261158681,
261158681,4168390761,,,50.196468,261158681,,residential,,,East 81st Street,yes,,,4168390761,
4168390761,261154828,,,50.968299,4168390761,,residential,,,East 81st Street,yes,,,261154828,
261154828,2223529469,,,50.628526,261154828,,residential,,,East 81st Street,yes,,,2223529469,
2223529469,4168390767,,,50.163298,2223529469,,residential,,,East 81st Street,yes,,,4168390767,
4168390767,4168390781,,,50.014157,4168390767,,residential,,,East 81st Street,yes,,,4168390781,
