geoid10,population,lon,lat,community
170318361003001,0,       -87.6152267,        41.7996963,40
170318361003002,771,       -87.6169193,        41.8002639,40
170318361003003,0,       -87.6070238,        41.7999419,40
170318362001000,174,       -87.5973286,        41.7941547,41
170318362001001,253,       -87.5989432,        41.7941373,41
170318362001002,0,       -87.6005608,        41.7941213,41
170318362001003,0,       -87.6037856,        41.7940865,41
170318362001004,13,       -87.6046894,        41.7922641,41
170318362001005,12,       -87.6052187,        41.7922531,41
170318362001006,0,       -87.6058443,        41.7922518,41
170318362001007,0,       -87.6055408,        41.7904330,41
170318362001008,0,       -87.6046722,        41.7904440,41
170318362001009,0,       -87.6028570,        41.7893677,41
170318362001010,0,       -87.6040498,        41.7904465,41
170318362001011,0,       -87.6025402,        41.7922865,41
170318362001012,697,       -87.5997123,        41.7923205,41
170318362001013,134,       -87.5977014,        41.7923472,41
170318362001014,16,       -87.5968803,        41.7923512,41
170318362001015,25,       -87.5968409,        41.7905313,41
170318362001016,13,       -87.5976544,        41.7905247,41
170318362001017,153,       -87.5996469,        41.7895875,41
170318362001018,0,       -87.5996601,        41.7895872,41
170318362001019,1,       -87.5972026,        41.7887049,41
170318362001020,0,       -87.5987974,        41.7874929,41
170318362001021,0,       -87.6036567,        41.7874429,41
170318362001022,0,       -87.6055098,        41.7885981,41
170318362001023,38,       -87.6041012,        41.7922752,41
170318362001024,0,       -87.5987842,        41.7868528,41
170318362001025,0,       -87.6036325,        41.7867982,41
170318362001026,0,       -87.6036233,        41.7861729,41
170318362001027,0,       -87.5987710,        41.7862237,41
170318363001000,44,       -87.6017226,        41.8015852,41
170318363001001,181,       -87.6024932,        41.8015833,41
170318363001002,132,       -87.6034150,        41.8015674,41
170318363001003,79,       -87.6052563,        41.8019839,41
170318363001004,2,       -87.6050149,        41.8015613,41
170318363001005,29,       -87.6051685,        41.8011496,41
170318363001006,50,       -87.6051442,        41.8006673,41
170318363002000,139,       -87.5970639,        41.8016373,41
170318363002001,165,       -87.5978378,        41.8016322,41
170318363002002,160,       -87.5986175,        41.8016223,41
170318363002003,102,       -87.5993833,        41.8016073,41
170318363002004,99,       -87.6001922,        41.8016110,41
170318363002005,106,       -87.6009585,        41.8015953,41
170318364001001,0,       -87.5938577,        41.8175060,36
170318364001002,0,       -87.5951759,        41.8190116,36
170318364001003,0,       -87.5979236,        41.8225660,36
170318364001004,0,       -87.5997205,        41.8245444,36
170318364001005,0,       -87.5988972,        41.8223905,36
170318364001006,0,       -87.6002846,        41.8244891,36
170318364001007,0,       -87.5999769,        41.8226630,36
170318364001008,584,       -87.6011715,        41.8223237,36
170318364001009,235,       -87.6008019,        41.8213448,36
170318364001010,0,       -87.5972837,        41.8188907,36
170318364001011,0,       -87.5966386,        41.8189785,36
170318364001012,0,       -87.5954723,        41.8174724,36
170318364001013,0,       -87.5962693,        41.8174834,36
170318364001014,116,       -87.5973532,        41.8174532,36
170318364001015,0,       -87.5981633,        41.8189993,36
170318364001016,0,       -87.5994317,        41.8190223,36
170318364001017,0,       -87.5999266,        41.8194412,36
170318364001018,0,       -87.5985986,        41.8174708,36
170318364001019,0,       -87.5987131,        41.8184206,36
170318364001020,0,       -87.5992833,        41.8171666,36
170318364002000,32,       -87.6033063,        41.8232807,36
170318364002001,0,       -87.6045880,        41.8236827,36
170318364002002,90,       -87.6039172,        41.8228507,36
170318364002003,136,       -87.6031674,        41.8216454,36
170318364002004,322,       -87.6019952,        41.8212243,36
170318364002005,6,       -87.6014936,        41.8199286,36
170318364002006,30,       -87.6022833,        41.8202949,36
170318364002007,33,       -87.6027024,        41.8208770,36
170318364002008,17,       -87.6004072,        41.8188176,36
170318364002009,71,       -87.6009012,        41.8187983,36
170318364002010,19,       -87.6017941,        41.8197249,36
170318364002011,98,       -87.6018163,        41.8187405,36
170318364002012,64,       -87.6013427,        41.8187713,36
170318364002013,0,       -87.6009270,        41.8176421,36
170318364002014,45,       -87.6015680,        41.8176462,36
170318364002015,0,       -87.6012844,        41.8170937,36
170318364002016,35,       -87.6000124,        41.8174317,36
170318364003000,6,       -87.6058007,        41.8232399,36
170318364003001,44,       -87.6054753,        41.8223043,36
170318364003002,124,       -87.6046439,        41.8224402,36
170318364003003,32,       -87.6062629,        41.8220586,36
170318364003004,37,       -87.6036255,        41.8209405,36
170318364003005,130,       -87.6044436,        41.8208032,36
170318364003006,4,       -87.6047406,        41.8196480,36
170318364003007,15,       -87.6050885,        41.8190599,36
170318364003008,0,       -87.6051285,        41.8204388,36
170318364003009,29,       -87.6058019,        41.8209011,36
170318364003010,43,       -87.6064782,        41.8212212,36
170318364003011,18,       -87.6064789,        41.8207268,36
170318364003012,146,       -87.6058844,        41.8199732,36
170318364003013,32,       -87.6059904,        41.8199646,36
170318364003014,0,       -87.6058182,        41.8192717,36
170318364003015,7,       -87.6064580,        41.8190449,36
170318364003016,0,       -87.6064593,        41.8182920,36
170318364003017,52,       -87.6054290,        41.8183013,36
170318364003018,4,       -87.6058248,        41.8188667,36
170318364003019,0,       -87.6043675,        41.8174152,36
170318364003020,0,       -87.6037305,        41.8174162,36
170318364003021,175,       -87.6036425,        41.8190141,36
170318364003022,73,       -87.6026251,        41.8189380,36
170318364003023,0,       -87.6029583,        41.8171317,36
170318364003024,17,       -87.6030080,        41.8177155,36
170318364003025,18,       -87.6022158,        41.8174247,36
170318364003026,0,       -87.6056966,        41.8176810,36
170318364003027,0,       -87.6063492,        41.8173854,36
170318364003028,0,       -87.6056685,        41.8171094,36
170318364003029,40,       -87.6049893,        41.8173924,36
170318365001001,0,       -87.6044788,        41.8310292,36
170318365001002,0,       -87.6057316,        41.8308582,36
170318365001003,0,       -87.6063524,        41.8308090,36
170318365001004,0,       -87.6073098,        41.8306851,36
170318365001005,421,       -87.6084839,        41.8304584,36
170318365001006,61,       -87.6074621,        41.8290749,36
170318365001007,382,       -87.6063864,        41.8295004,36
170318365001008,0,       -87.6055677,        41.8298180,36
170318365001009,0,       -87.6051006,        41.8300297,36
170318365001010,0,       -87.6038783,        41.8304268,36
170318365002001,0,       -87.6022189,        41.8285192,36
170318365002002,0,       -87.6028788,        41.8279936,36
170318365002003,0,       -87.6032092,        41.8272325,36
170318365002004,70,       -87.6045304,        41.8269203,36
170318365002005,0,       -87.6065565,        41.8282658,36
170318365002006,19,       -87.6065203,        41.8271671,36
170318365002007,17,       -87.6071584,        41.8279865,36
170318365002008,0,       -87.6076780,        41.8270499,36
170318365002009,127,       -87.6070107,        41.8257904,36
170318365002010,60,       -87.6059216,        41.8261235,36
170318365002011,46,       -87.6052397,        41.8264447,36
170318365002012,156,       -87.6064640,        41.8247837,36
170318365002013,126,       -87.6053525,        41.8251504,36
170318365002014,8,       -87.6042200,        41.8245136,36
170318365002015,3,       -87.6030955,        41.8248377,36
170318365002016,0,       -87.6015748,        41.8253636,36
170318365002017,0,       -87.6006542,        41.8257016,36
170318365002018,0,       -87.5996327,        41.8258944,36
170318365002019,0,       -87.6056719,        41.8239325,36
170318365002020,0,       -87.6050379,        41.8243899,36
170318365002021,0,       -87.6040795,        41.8241704,36
170318366001000,3,       -87.7021467,        41.8979644,23
170318366001001,0,       -87.7026611,        41.8978936,23
170318366001002,0,       -87.7034187,        41.8987740,23
170318366001003,182,       -87.7052458,        41.8989669,23
170318366001004,0,       -87.7074022,        41.8989037,23
170318366001005,0,       -87.7092998,        41.8988944,23
170318366001006,136,       -87.7052448,        41.8985261,23
170318366001007,0,       -87.7046414,        41.8979167,23
170318366001008,83,       -87.7032906,        41.8976513,23
170318366001009,0,       -87.7035646,        41.8964073,23
170318366001010,0,       -87.7053332,        41.8969926,23
170318366001011,0,       -87.7071801,        41.8982348,23
170318366001012,0,       -87.7077619,        41.8980537,23
170318366001013,0,       -87.7078724,        41.8965938,23
170318366001014,67,       -87.7098334,        41.8973828,23
170318366001015,7,       -87.7106882,        41.8966770,23
170318366001016,2,       -87.7107111,        41.8971355,23
170318366001017,0,       -87.7106375,        41.8962113,23
170318366001018,30,       -87.7112109,        41.8986909,23
170318366001019,95,       -87.7118368,        41.8982401,23
170318366001020,108,       -87.7124304,        41.8982257,23
170318366001021,92,       -87.7130558,        41.8982294,23
170318366001022,105,       -87.7136549,        41.8982178,23
170318366001023,49,       -87.7136112,        41.8966383,23
170318366001024,53,       -87.7129911,        41.8966367,23
170318366001025,41,       -87.7123890,        41.8966479,23
170318366001026,77,       -87.7117852,        41.8966579,23
170318366001027,17,       -87.7111484,        41.8968720,23
170318366001028,31,       -87.7112027,        41.8977949,23
170318366001029,0,       -87.7057845,        41.8960001,23
170318366001030,10,       -87.7027263,        41.8960332,23
170318366001031,19,       -87.7132440,        41.8957127,23
170318366001032,83,       -87.7120866,        41.8957548,23
170318366001033,19,       -87.7106558,        41.8957395,23
170318366001034,17,       -87.7111465,        41.8962002,23
170318366002000,69,       -87.7070823,        41.9023444,23
170318366002001,63,       -87.7080871,        41.9020912,23
170318366002002,96,       -87.7081081,        41.9025756,23
170318366002003,34,       -87.7090839,        41.9025797,23
170318366002004,13,       -87.7100305,        41.9025826,23
170318366002005,80,       -87.7111429,        41.9025751,23
170318366002006,112,       -87.7097123,        41.9011686,23
170318366002007,111,       -87.7090794,        41.9012449,23
170318366002008,75,       -87.7075764,        41.9015165,23
170318366002009,75,       -87.7070233,        41.9005643,23
170318366002010,58,       -87.7080462,        41.9007761,23
170318366002011,0,       -87.7081644,        41.9012074,23
170318366002012,50,       -87.7113663,        41.9015218,23
170318366002013,0,       -87.7126225,        41.9018869,23
170318366002014,0,       -87.7090081,        41.8996794,23
170318366002015,48,       -87.7081323,        41.8998902,23
170318366002016,94,       -87.7080120,        41.9003321,23
170318366002017,92,       -87.7070889,        41.8997044,23
